"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"246","@jamestatusss @Maddix_Black So does that mean you don’t kiss during flu season?",FALSE,0,"jamestatusss",2018-03-08 04:12:44,FALSE,"971590835010719744","971599572756811776","2863696358","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuxxSOCIAL",0,FALSE,FALSE,NA,NA
"247","RT @Deals_Contests: ICYMI: The Art of Random Willy-Nillyness: Survive Flu &amp; Cold Season With Mucinex + Giveaway https://t.co/twLDVdiTdP",FALSE,0,NA,2018-03-08 04:12:26,FALSE,NA,"971599496688828416",NA,"<a href=""http://google.com/"" rel=""nofollow"">Find A Giveaway</a>","FindAGiveaway_",1,TRUE,FALSE,NA,NA
"248","ICYMI: The Art of Random Willy-Nillyness: Survive Flu &amp; Cold Season With Mucinex + Giveaway https://t.co/twLDVdiTdP",FALSE,0,NA,2018-03-08 04:12:04,FALSE,NA,"971599405089370112",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Deals_Contests",1,FALSE,FALSE,NA,NA
"249","Cousin Update:
Michael's doctors believe he had the lung infection before he got the flu. They're now optimistic th… https://t.co/E0lv8gnipw",FALSE,0,NA,2018-03-08 04:11:22,TRUE,NA,"971599227884331008",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","kimrichiewilson",0,FALSE,FALSE,NA,NA
"250","@makeupbytinab 3 tsp apple cider vinegar, half a lemon and 1 tsp honey with 8oz of very warm water. Every 4 hrs or… https://t.co/BLagMxcUxF",FALSE,0,"makeupbytinab",2018-03-08 04:10:48,TRUE,"971327920529657857","971599088901939200","103553946","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBeautyReform",0,FALSE,FALSE,NA,NA
"251","The flu bites",FALSE,0,NA,2018-03-08 04:10:39,FALSE,NA,"971599051111223296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CCarlso00182630",0,FALSE,FALSE,NA,NA
"252","RT @ConnieCrowley_: @jeffmyers01 Hopefully not gone the way of many holistic doctors.  The flu shot is a huge scam thatvis forced upon heal…",FALSE,0,NA,2018-03-08 04:10:39,FALSE,NA,"971599050330980352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fransis48",2,TRUE,FALSE,NA,NA
"253","RT @WebMD: Hot chicken soup can improve the way tiny hair-like parts in the passages of your nose protect your body from bacteria and virus…",FALSE,0,NA,2018-03-08 04:10:10,FALSE,NA,"971598928800972800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sacredgroundzs",36,TRUE,FALSE,NA,NA
"254","RT @InThePastLane: How the devastating 1918 flu pandemic helped advance US women's rights https://t.co/Um1VZfDDoN via @ConversationUS #ushi…",FALSE,0,NA,2018-03-08 04:10:08,FALSE,NA,"971598919481331712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sawallnews",1,TRUE,FALSE,NA,NA
"255","RT @jeffmyers01: Georgia has the highest number of people that have died from this year deadly flu virus. #IamTimothyCunningham Connect the…",FALSE,0,NA,2018-03-08 04:09:28,FALSE,NA,"971598751474139136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Duanehunter49",29,TRUE,FALSE,NA,NA
"256","Things that suck, having to study for a machine analysis exam while having the flu

What doesn’t suck watching the @cavs drop 37 in the 1st",FALSE,0,NA,2018-03-08 04:09:24,FALSE,NA,"971598733564575744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cdurm295",0,FALSE,FALSE,NA,NA
"257","RT @ConnieCrowley_: @jeffmyers01 Hopefully not gone the way of many holistic doctors.  The flu shot is a huge scam thatvis forced upon heal…",FALSE,0,NA,2018-03-08 04:08:52,FALSE,NA,"971598600336789504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PoppinsOTR",2,TRUE,FALSE,NA,NA
"258","RT @HowardA_Esq: @ZekeEPuss @gabino_58 @TopRopeTravis @eugenegu Here you go, Twitter, Desperate Donald. Lyrics by me, arranged by me, and s…",FALSE,0,NA,2018-03-08 04:08:48,FALSE,NA,"971598582590533632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnitaGierrero",2,TRUE,FALSE,NA,NA
"259","RT @ASMicrobiology: ""We need a universal vaccine because we're still using 70 year old technology...the same thing we started in 1945. It's…",FALSE,0,NA,2018-03-08 04:07:30,FALSE,NA,"971598257595080704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MGordonJoyce",9,TRUE,FALSE,NA,NA
"260","Increased number of flu cases at Abbotsford Hospital ER worries B.C. nurses union | C… https://t.co/YLxO3bULkh <U+279C>… https://t.co/LvWmwiUuYu",FALSE,0,NA,2018-03-08 04:07:19,TRUE,NA,"971598209645776897",NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>","cbc_diff",0,FALSE,FALSE,NA,NA
"261","RT @WebMD: Hot chicken soup can improve the way tiny hair-like parts in the passages of your nose protect your body from bacteria and virus…",FALSE,0,NA,2018-03-08 04:07:12,FALSE,NA,"971598181959118848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EyeOnHealthNews",36,TRUE,FALSE,NA,NA
"262","RT @jeffmyers01: #CDC Deadly flu vaccines exposed by missing Atlanta #CDC doctor before coming up missing! Don't take the deadly flu shots!…",FALSE,0,NA,2018-03-08 04:06:59,FALSE,NA,"971598124849467392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PoppinsOTR",31,TRUE,FALSE,NA,NA
"263","This flu got me feelin’ like a pepto bismol commercial.",FALSE,1,NA,2018-03-08 04:06:58,FALSE,NA,"971598122446180352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dontcallmemaya",0,FALSE,FALSE,NA,NA
"264","RT @WebMD: Hot chicken soup can improve the way tiny hair-like parts in the passages of your nose protect your body from bacteria and virus…",FALSE,0,NA,2018-03-08 04:06:51,FALSE,NA,"971598094096912384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mariojoseh555",36,TRUE,FALSE,NA,NA
"265","China Reports Outbreak Of Highly Contagious Bird Flu

https://t.co/no3rnvk7Yr",FALSE,0,NA,2018-03-08 04:06:27,FALSE,NA,"971597994628874240",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TheLibertyBuzz",0,FALSE,FALSE,NA,NA
"266","@JustCarol___ @Audane9 Flu, sinus infection &amp; bronchitis... going home now",FALSE,3,"ChatdeKaty",2018-03-08 04:06:16,FALSE,"971466894296236032","971597944381034496","2156184013","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChatdeKaty",0,FALSE,FALSE,NA,NA
"267","@Catvanzyl @EvelDick my brother gets influenza like once a year and every year he gets a flu shot",FALSE,1,"Catvanzyl",2018-03-08 04:05:39,FALSE,"971570386692464640","971597792996216832","34292506","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kasenmsanders",0,FALSE,FALSE,NA,NA
"268","i had used the flu trick a couple times but like just fighting him straight up was rly easy lmao",FALSE,0,"profkumquat",2018-03-08 04:05:02,FALSE,"971597539450466304","971597637228036101","953720705669107712","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","profkumquat",0,FALSE,FALSE,NA,NA
"269","RT @lifebiomedguru: I'm a Constitutionalist, and an Evolutionary Biologist.  NO WAY should any citizen, worker, or healthcare worker be for…",FALSE,0,NA,2018-03-08 04:04:57,FALSE,NA,"971597614763319296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nakatsu28",11,TRUE,FALSE,NA,NA
"270","RT @eemanabbasi: name someone more dramatic than a man w the flu https://t.co/4gaDASGEU3",FALSE,0,NA,2018-03-08 04:04:52,FALSE,NA,"971597592332140544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeli_meli",181,TRUE,FALSE,NA,NA
"271","RT @ScienceNews: A month after getting the flu, mice had signs of brain damage and memory trouble. https://t.co/VuS9I6pI4K",FALSE,0,NA,2018-03-08 04:04:42,FALSE,NA,"971597552754839552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicole_11101100",64,TRUE,FALSE,NA,NA
"272","Benefits of getting #fluvaccines Kitchener

https://t.co/J2ATfLpn2G https://t.co/ltjN39V9R2",FALSE,0,NA,2018-03-08 04:04:38,FALSE,NA,"971597533700116480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnZellerca",0,FALSE,FALSE,NA,NA
"273","RT @eemanabbasi: name someone more dramatic than a man w the flu https://t.co/4gaDASGEU3",FALSE,0,NA,2018-03-08 04:04:27,FALSE,NA,"971597488346972160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malapescado",181,TRUE,FALSE,NA,NA
"274","RT @eemanabbasi: name someone more dramatic than a man w the flu https://t.co/4gaDASGEU3",FALSE,0,NA,2018-03-08 04:04:09,FALSE,NA,"971597414841765889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cruz_11_hun",181,TRUE,FALSE,NA,NA
"275","RT @MTV: Honestly? I'm just upset that @ArmieHammer still looks this good despite having the stomach flu. https://t.co/7EEg85bFRY",FALSE,0,NA,2018-03-08 04:03:54,FALSE,NA,"971597350354341890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hellost93203658",314,TRUE,FALSE,NA,NA
"276","How the devastating 1918 flu pandemic helped advance US women's rights https://t.co/Um1VZfDDoN via @ConversationUS… https://t.co/OYB2hfyDWd",FALSE,0,NA,2018-03-08 04:03:03,TRUE,NA,"971597136835043328",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","InThePastLane",1,FALSE,FALSE,NA,NA
"277","RT @NBCNewsTHINK: Americans have been thinking about the flu shot all wrong

@tarahaelle explains why you should always get a vaccine that…",FALSE,0,NA,2018-03-08 04:01:02,FALSE,NA,"971596627898183685",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suegonz1961",22,TRUE,FALSE,NA,NA
"278","RT @jeffmyers01: #CDC Deadly flu vaccines exposed by missing Atlanta #CDC doctor before coming up missing! Don't take the deadly flu shots!…",FALSE,0,NA,2018-03-08 04:00:49,FALSE,NA,"971596576681414656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cathryn_feekin",31,TRUE,FALSE,NA,NA
"279","RT @HowardA_Esq: @ZekeEPuss @gabino_58 @TopRopeTravis @eugenegu Here you go, Twitter, Desperate Donald. Lyrics by me, arranged by me, and s…",FALSE,0,NA,2018-03-08 04:00:46,FALSE,NA,"971596561011494912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabino_58",2,TRUE,FALSE,NA,NA
"280","Flu experts warn of imminent pandemic that will kill '300 million' https://t.co/WEsEck5dLI",FALSE,0,NA,2018-03-08 04:00:39,FALSE,NA,"971596534319140869",NA,"<a href=""http://www.einnews.com"" rel=""nofollow"">EIN News Publisher</a>","EINH1N1News",0,FALSE,FALSE,NA,NA
"281","Flu vs. Food Poisoning? How to tell the difference - Nutrition, Diet, and Health - Penn State Extension https://t.co/NIOOCWzI0J",FALSE,0,NA,2018-03-08 04:00:07,FALSE,NA,"971596398679400448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","NukemanEnergy",0,FALSE,FALSE,NA,NA
"282","RT @cumartist: With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5",FALSE,0,NA,2018-03-08 03:59:34,FALSE,NA,"971596259638349824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bukkakeros",222,TRUE,FALSE,NA,NA
"283","@ZekeEPuss @gabino_58 @TopRopeTravis @eugenegu Here you go, Twitter, Desperate Donald. Lyrics by me, arranged by me… https://t.co/vD8446i77i",FALSE,2,"ZekeEPuss",2018-03-08 03:59:11,TRUE,"971593196504576000","971596162619854848","800503066189438976","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HowardA_Esq",2,FALSE,FALSE,NA,NA
"284","RT @jeffmyers01: #CDC Deadly flu vaccines exposed by missing Atlanta #CDC doctor before coming up missing! Don't take the deadly flu shots!…",FALSE,0,NA,2018-03-08 03:59:08,FALSE,NA,"971596150854836224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeffmyers01",31,TRUE,FALSE,NA,NA
"285","RT @jeffmyers01: Georgia has the highest number of people that have died from this year deadly flu virus. #IamTimothyCunningham Connect the…",FALSE,0,NA,2018-03-08 03:58:48,FALSE,NA,"971596066687717377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeffmyers01",29,TRUE,FALSE,NA,NA
"286","Feel like ma get flu",FALSE,0,NA,2018-03-08 03:58:11,FALSE,NA,"971595911460737024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__Britaniaa",0,FALSE,FALSE,NA,NA
"287","Bruh wtf i feel lik i b getting sick every other day <ed><U+00A0><U+00BD><ed><U+00B8><U+0092> ion gaf I’m not getting a flu shot",FALSE,0,NA,2018-03-08 03:57:52,FALSE,NA,"971595832477847553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DazzledbyJass",0,FALSE,FALSE,NA,NA
"288","Hollands Pharmacy - Take Your Flu Shot - Hollands Pharmacy - Take Your Flu Shot",FALSE,0,NA,2018-03-08 03:57:50,FALSE,NA,"971595822910590976",NA,"<a href=""http://www.tristarradio.com"" rel=""nofollow"">tristarradio stream</a>","TRISTARRADIO365",0,FALSE,FALSE,NA,NA
"289","RT @NMNH: The 1918 influenza pandemic infected over a third of the world's population. Tonight (3/7), at 6:30pm ET, we will delve into the…",FALSE,0,NA,2018-03-08 03:57:06,FALSE,NA,"971595638520426496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djwolking",22,TRUE,FALSE,NA,NA
"290","RT @WebMD: Hot chicken soup can improve the way tiny hair-like parts in the passages of your nose protect your body from bacteria and virus…",FALSE,0,NA,2018-03-08 03:56:59,FALSE,NA,"971595611114962946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NatsVT",36,TRUE,FALSE,NA,NA
"291","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,…",FALSE,0,NA,2018-03-08 03:56:20,FALSE,NA,"971595446362787851",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ADeplorableBeam",3340,TRUE,FALSE,NA,NA
"292","RT @WebMD: Hot chicken soup can improve the way tiny hair-like parts in the passages of your nose protect your body from bacteria and virus…",FALSE,0,NA,2018-03-08 03:56:12,FALSE,NA,"971595411919196161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manda_manda9787",36,TRUE,FALSE,NA,NA
"293","I would not wish this flu onto anyone I literally feel like I'm dying",FALSE,0,NA,2018-03-08 03:56:07,FALSE,NA,"971595391325138944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SparkYourMind_",0,FALSE,FALSE,NA,NA
"294","Worst diseases to ever infect the NHL:

3. The random outbreaks of mumps in the 2000's
2. The Spanish flu outbreak… https://t.co/HAxFOfS1Qv",FALSE,1,NA,2018-03-08 03:55:41,TRUE,NA,"971595284525535232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jammin_kraken",0,FALSE,FALSE,NA,NA
"295","RT @WebMD: Hot chicken soup can improve the way tiny hair-like parts in the passages of your nose protect your body from bacteria and virus…",FALSE,0,NA,2018-03-08 03:54:55,FALSE,NA,"971595088886419456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JLOHagans",36,TRUE,FALSE,NA,NA
"296","China Reports Outbreak Of Highly Contagious Bird Flu https://t.co/4kSAzIePWF https://t.co/4zF9DwRrrQ",FALSE,0,NA,2018-03-08 03:54:05,FALSE,NA,"971594878327992320",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","zazelpop",0,FALSE,FALSE,NA,NA
"297","the flu + intense self hatred motivates me a lot https://t.co/mfrlar1NaH",FALSE,6,NA,2018-03-08 03:54:03,FALSE,NA,"971594872393052161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cactii_",0,FALSE,FALSE,NA,NA
"298","RT @WebMD: Hot chicken soup can improve the way tiny hair-like parts in the passages of your nose protect your body from bacteria and virus…",FALSE,0,NA,2018-03-08 03:51:10,FALSE,NA,"971594145201565701",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Swordoftruth07",36,TRUE,FALSE,NA,NA
"299","@markhoppus How are you? Did you get this flu everyone has had recently?",FALSE,1,"markhoppus",2018-03-08 03:50:19,FALSE,"971593447650947072","971593933607157760","21955058","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kurralynn",0,FALSE,FALSE,NA,NA
"300","YES, please!!!
I'm on my 2nd bout of the flu, but can't afford a doctor visit, so have to just tough it out. (appro… https://t.co/aOaqTORFCu",FALSE,0,NA,2018-03-08 03:50:08,TRUE,NA,"971593884374568960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AuntieQue",0,FALSE,FALSE,NA,NA
"301","RT @jeffmyers01: Georgia has the highest number of people that have died from this year deadly flu virus. #IamTimothyCunningham Connect the…",FALSE,0,NA,2018-03-08 03:49:47,FALSE,NA,"971593797791551488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianeRosemond",29,TRUE,FALSE,NA,NA
"302","@HyndenIsHere i know my poor sis she stayed home from school she woke up with with a 101 degree fever and now my fr… https://t.co/uRefOjfrNQ",FALSE,0,"HyndenIsHere",2018-03-08 03:49:40,TRUE,"971593217673080833","971593770113302529","38577494","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CartoonsRule12",0,FALSE,FALSE,NA,NA
"303","@focusedminotaur Right now indiana is just a disgusting cold flu hub lol",FALSE,0,"focusedminotaur",2018-03-08 03:48:25,FALSE,"971590526934962176","971593453321809920","769972815156088832","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AriBarbarian",0,FALSE,FALSE,NA,NA
"304","RT @jeffmyers01: #CDC Deadly flu vaccines exposed by missing Atlanta #CDC doctor before coming up missing! Don't take the deadly flu shots!…",FALSE,0,NA,2018-03-08 03:48:08,FALSE,NA,"971593381259431936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DCCwrites",31,TRUE,FALSE,NA,NA
